7581	Современная квартира с балконом	Идеально подходит для отдыха. Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-13T15:36:22.243Z	Hamburg	https://example.com/preview3.jpg	https://example.com/photo4.jpg;https://example.com/photo5.jpg;https://example.com/photo6.jpg;https://example.com/photo7.jpg;https://example.com/photo8.jpg;https://example.com/photo9.jpg	true	false	3	room	5	9	97966	Laptop friendly workspace	https://example.com/user/3	4	48.85661	2.351499
65592	Комфортная квартира в центре	Отличное место для семейного отдыха.	2024-09-19T15:36:22.246Z	Paris	https://example.com/preview3.jpg	https://example.com/photo5.jpg;https://example.com/photo6.jpg;https://example.com/photo7.jpg;https://example.com/photo8.jpg	true	false	1	house	1	5	28037	Washer;Fridge;Towels;Baby seat;Laptop friendly workspace	https://example.com/user/2	1	50.938361	6.959974
68164	Современная квартира с балконом	Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-17T15:36:22.247Z	Cologne	https://example.com/preview2.jpg	https://example.com/photo8.jpg;https://example.com/photo9.jpg	false	false	5	hotel	7	5	36691	Washer;Fridge;Towels;Baby seat;Laptop friendly workspace	https://example.com/user/3	6	51.225402	6.776314
28270	Студия в историческом центре	Идеально подходит для отдыха.	2024-09-16T15:36:22.248Z	Amsterdam	https://example.com/preview2.jpg	https://example.com/photo5.jpg;https://example.com/photo6.jpg;https://example.com/photo7.jpg;https://example.com/photo8.jpg;https://example.com/photo9.jpg	false	false	1	house	6	4	33492	Washer;Fridge;Towels;Baby seat;Laptop friendly workspace	https://example.com/user/3	4	48.85987	2.353465
89233	Комфортная квартира в центре	Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-16T15:36:22.248Z	Dusseldorf	https://example.com/preview3.jpg	https://example.com/photo3.jpg;https://example.com/photo4.jpg;https://example.com/photo5.jpg;https://example.com/photo6.jpg;https://example.com/photo7.jpg	true	true	2	hotel	5	9	82373	Laptop friendly workspace	https://example.com/user/1	2	48.85987	2.353465
98775	Современная квартира с балконом	Отличное место для семейного отдыха.	2024-09-17T15:36:22.249Z	Brussels	https://example.com/preview.jpg	https://example.com/photo2.jpg;https://example.com/photo3.jpg;https://example.com/photo4.jpg;https://example.com/photo5.jpg;https://example.com/photo6.jpg;https://example.com/photo7.jpg	true	true	2	apartment	5	1	32574	Air conditioning	https://example.com/user/2	8	48.85987	2.353465
42456	Современная квартира с балконом	Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-15T15:36:22.249Z	Brussels	https://example.com/preview.jpg	https://example.com/photo8.jpg;https://example.com/photo9.jpg	true	true	3	apartment	7	7	25303	Washer;Fridge;Towels	https://example.com/user/1	11	48.85987	2.353465
76908	Комфортная квартира в центре	Просторная и светлая квартира с современным ремонтом. Идеально подходит для отдыха. Уютный дом с большим двором и садом.	2024-09-13T15:36:22.250Z	Paris	https://example.com/preview.jpg	https://example.com/photo8.jpg;https://example.com/photo9.jpg	true	false	4	apartment	7	5	38881	Washer;Fridge;Towels;Baby seat;Laptop friendly workspace	https://example.com/user/3	2	50.938361	6.959974
93187	Комфортная квартира в центре	Просторная и светлая квартира с современным ремонтом.	2024-09-15T15:36:22.250Z	Cologne	https://example.com/preview.jpg	https://example.com/photo3.jpg;https://example.com/photo4.jpg;https://example.com/photo5.jpg;https://example.com/photo6.jpg;https://example.com/photo7.jpg;https://example.com/photo8.jpg	true	true	1	house	3	10	99311	Laptop friendly workspace	https://example.com/user/1	0	48.85987	2.353465
98709	Современная квартира с балконом	Идеально подходит для отдыха. Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-19T15:36:22.251Z	Paris	https://example.com/preview2.jpg	https://example.com/photo2.jpg;https://example.com/photo3.jpg;https://example.com/photo4.jpg;https://example.com/photo5.jpg;https://example.com/photo6.jpg;https://example.com/photo7.jpg	true	true	3	house	6	3	5106	Washer;Fridge	https://example.com/user/2	1	48.85987	2.353465
6822	Современная квартира с балконом	Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-14T15:36:22.251Z	Cologne	https://example.com/preview.jpg	https://example.com/photo3.jpg;https://example.com/photo4.jpg;https://example.com/photo5.jpg;https://example.com/photo6.jpg;https://example.com/photo7.jpg;https://example.com/photo8.jpg;https://example.com/photo9.jpg	false	false	3	house	6	8	3800		https://example.com/user/2	11	51.225402	6.776314
14309	Комфортная квартира в центре	Идеально подходит для отдыха. Уютный дом с большим двором и садом.	2024-09-19T15:36:22.251Z	Cologne	https://example.com/preview2.jpg	https://example.com/photo1.jpg;https://example.com/photo2.jpg;https://example.com/photo3.jpg;https://example.com/photo4.jpg	false	false	4	house	3	10	94620	Air conditioning;Washer;Fridge;Towels	https://example.com/user/2	4	50.938361	6.959974
92917	Студия в историческом центре	Идеально подходит для отдыха. Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-14T15:36:22.252Z	Hamburg	https://example.com/preview2.jpg	https://example.com/photo3.jpg;https://example.com/photo4.jpg;https://example.com/photo5.jpg;https://example.com/photo6.jpg;https://example.com/photo7.jpg;https://example.com/photo8.jpg	true	true	4	room	3	4	50892	Baby seat;Laptop friendly workspace	https://example.com/user/2	4	48.85661	2.351499
15652	Современная квартира с балконом	Идеально подходит для отдыха. Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-18T15:36:22.252Z	Dusseldorf	https://example.com/preview2.jpg	https://example.com/photo6.jpg;https://example.com/photo7.jpg;https://example.com/photo8.jpg;https://example.com/photo9.jpg	false	true	3	room	8	8	5183	Baby seat;Laptop friendly workspace	https://example.com/user/1	5	51.225402	6.776314
62591	Комфортная квартира в центре	Идеально подходит для отдыха. Уютный дом с большим двором и садом.	2024-09-18T15:36:22.253Z	Hamburg	https://example.com/preview.jpg	https://example.com/photo3.jpg;https://example.com/photo4.jpg;https://example.com/photo5.jpg	true	false	4	house	3	8	3024	Fridge;Towels;Baby seat;Laptop friendly workspace	https://example.com/user/2	4	50.938361	6.959974
81522	Комфортная квартира в центре	Отличное место для семейного отдыха.	2024-09-19T15:36:22.253Z	Hamburg	https://example.com/preview2.jpg	https://example.com/photo1.jpg;https://example.com/photo2.jpg;https://example.com/photo3.jpg;https://example.com/photo4.jpg	true	true	4	house	2	8	7333	Fridge;Towels;Baby seat;Laptop friendly workspace	https://example.com/user/2	8	51.225402	6.776314
82994	Современная квартира с балконом	Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-16T15:36:22.253Z	Cologne	https://example.com/preview2.jpg	https://example.com/photo5.jpg;https://example.com/photo6.jpg;https://example.com/photo7.jpg;https://example.com/photo8.jpg;https://example.com/photo9.jpg	true	false	4	house	4	6	73544	Towels;Baby seat;Laptop friendly workspace	https://example.com/user/2	7	48.85661	2.351499
96070	Студия в историческом центре	Идеально подходит для отдыха. Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-13T15:36:22.254Z	Dusseldorf	https://example.com/preview3.jpg	https://example.com/photo3.jpg;https://example.com/photo4.jpg;https://example.com/photo5.jpg;https://example.com/photo6.jpg;https://example.com/photo7.jpg;https://example.com/photo8.jpg	true	true	5	house	2	1	12187	Fridge;Towels;Baby seat;Laptop friendly workspace	https://example.com/user/2	9	48.85661	2.351499
13758	Современная квартира с балконом	Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-19T15:36:22.254Z	Cologne	https://example.com/preview2.jpg	https://example.com/photo4.jpg;https://example.com/photo5.jpg;https://example.com/photo6.jpg	false	false	3	house	2	7	34116	Washer;Fridge;Towels;Baby seat;Laptop friendly workspace	https://example.com/user/2	3	51.225402	6.776314
57136	Современная квартира с балконом	Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-16T15:36:22.255Z	Dusseldorf	https://example.com/preview.jpg	https://example.com/photo7.jpg;https://example.com/photo8.jpg;https://example.com/photo9.jpg	false	false	5	apartment	5	9	9950	Baby seat;Laptop friendly workspace	https://example.com/user/1	1	50.938361	6.959974
82	Современная квартира с балконом	Просторная и светлая квартира с современным ремонтом.	2024-09-14T15:36:22.255Z	Brussels	https://example.com/preview2.jpg	https://example.com/photo8.jpg;https://example.com/photo9.jpg	false	false	2	room	4	6	42056	Towels;Baby seat;Laptop friendly workspace	https://example.com/user/1	7	48.85661	2.351499
88114	Современная квартира с балконом	Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-15T15:36:22.255Z	Amsterdam	https://example.com/preview3.jpg	https://example.com/photo5.jpg;https://example.com/photo6.jpg;https://example.com/photo7.jpg;https://example.com/photo8.jpg;https://example.com/photo9.jpg	true	false	5	room	2	6	41160	Washer;Fridge;Towels;Baby seat;Laptop friendly workspace	https://example.com/user/3	4	51.225402	6.776314
38270	Современная квартира с балконом	Отличное место для семейного отдыха.	2024-09-19T15:36:22.256Z	Amsterdam	https://example.com/preview2.jpg	https://example.com/photo7.jpg;https://example.com/photo8.jpg;https://example.com/photo9.jpg	true	false	4	room	2	8	40465	Baby seat;Laptop friendly workspace	https://example.com/user/2	7	50.938361	6.959974
76380	Современная квартира с балконом	Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-14T15:36:22.256Z	Hamburg	https://example.com/preview2.jpg	https://example.com/photo6.jpg;https://example.com/photo7.jpg;https://example.com/photo8.jpg;https://example.com/photo9.jpg	false	true	1	house	8	2	63839	Washer;Fridge;Towels;Baby seat;Laptop friendly workspace	https://example.com/user/2	7	48.85987	2.353465
63467	Современная квартира с балконом	Отличное место для семейного отдыха.	2024-09-13T15:36:22.257Z	Brussels	https://example.com/preview.jpg	https://example.com/photo9.jpg	false	false	4	room	7	6	8584	Towels;Baby seat;Laptop friendly workspace	https://example.com/user/2	8	50.938361	6.959974
82484	Современная квартира с балконом	Просторная и светлая квартира с современным ремонтом.	2024-09-18T15:36:22.257Z	Amsterdam	https://example.com/preview3.jpg	https://example.com/photo8.jpg;https://example.com/photo9.jpg	true	false	1	room	2	2	63424	Baby seat;Laptop friendly workspace	https://example.com/user/2	2	50.938361	6.959974
13310	Современная квартира с балконом	Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-17T15:36:22.257Z	Amsterdam	https://example.com/preview.jpg	https://example.com/photo2.jpg;https://example.com/photo3.jpg	false	false	4	house	7	3	73733	Fridge;Towels;Baby seat;Laptop friendly workspace	https://example.com/user/2	8	48.85661	2.351499
25369	Студия в историческом центре	Идеально подходит для отдыха. Уютный дом с большим двором и садом.	2024-09-14T15:36:22.258Z	Hamburg	https://example.com/preview2.jpg	https://example.com/photo8.jpg;https://example.com/photo9.jpg	true	false	2	apartment	4	3	77909	Air conditioning;Washer;Fridge	https://example.com/user/3	11	48.85987	2.353465
99045	Комфортная квартира в центре	Отличное место для семейного отдыха.	2024-09-15T15:36:22.258Z	Cologne	https://example.com/preview2.jpg	https://example.com/photo6.jpg;https://example.com/photo7.jpg;https://example.com/photo8.jpg;https://example.com/photo9.jpg	true	true	5	hotel	2	8	75602	Baby seat;Laptop friendly workspace	https://example.com/user/3	9	48.85987	2.353465
54283	Студия в историческом центре	Идеально подходит для отдыха. Уютный дом с большим двором и садом.	2024-09-14T15:36:22.258Z	Brussels	https://example.com/preview.jpg	https://example.com/photo3.jpg;https://example.com/photo4.jpg	true	true	5	apartment	5	4	20390	Breakfast;Air conditioning;Washer	https://example.com/user/2	1	50.938361	6.959974
77139	Современная квартира с балконом	Просторная и светлая квартира с современным ремонтом. Идеально подходит для отдыха.	2024-09-17T15:36:22.258Z	Hamburg	https://example.com/preview.jpg	https://example.com/photo7.jpg;https://example.com/photo8.jpg;https://example.com/photo9.jpg	true	true	2	apartment	6	5	51003	Air conditioning;Washer;Fridge;Towels	https://example.com/user/3	2	50.938361	6.959974
26738	Студия в историческом центре	Идеально подходит для отдыха. Уютный дом с большим двором и садом.	2024-09-16T15:36:22.259Z	Cologne	https://example.com/preview3.jpg	https://example.com/photo8.jpg;https://example.com/photo9.jpg	false	true	4	hotel	4	8	69551	Baby seat;Laptop friendly workspace	https://example.com/user/3	3	48.85987	2.353465
56831	Современная квартира с балконом	Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-15T15:36:22.259Z	Amsterdam	https://example.com/preview2.jpg	https://example.com/photo3.jpg;https://example.com/photo4.jpg;https://example.com/photo5.jpg	true	true	4	house	1	9	29441	Towels;Baby seat;Laptop friendly workspace	https://example.com/user/2	7	48.85987	2.353465
73587	Современная квартира с балконом	Идеально подходит для отдыха. Уютный дом с большим двором и садом.	2024-09-14T15:36:22.259Z	Paris	https://example.com/preview2.jpg	https://example.com/photo8.jpg;https://example.com/photo9.jpg	true	true	2	hotel	7	7	82013	Air conditioning;Washer	https://example.com/user/3	4	48.85661	2.351499
5943	Комфортная квартира в центре	Идеально подходит для отдыха. Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-19T15:36:22.260Z	Cologne	https://example.com/preview3.jpg	https://example.com/photo8.jpg;https://example.com/photo9.jpg	true	true	2	hotel	1	8	99389	Towels;Baby seat;Laptop friendly workspace	https://example.com/user/1	1	48.85661	2.351499
14100	Современная квартира с балконом	Просторная и светлая квартира с современным ремонтом. Идеально подходит для отдыха. Уютный дом с большим двором и садом.	2024-09-16T15:36:22.260Z	Hamburg	https://example.com/preview2.jpg	https://example.com/photo4.jpg;https://example.com/photo5.jpg;https://example.com/photo6.jpg;https://example.com/photo7.jpg;https://example.com/photo8.jpg;https://example.com/photo9.jpg	false	true	3	hotel	6	3	21768	Air conditioning;Washer	https://example.com/user/2	8	48.85987	2.353465
66685	Комфортная квартира в центре	Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-14T15:36:22.260Z	Dusseldorf	https://example.com/preview.jpg	https://example.com/photo2.jpg;https://example.com/photo3.jpg;https://example.com/photo4.jpg;https://example.com/photo5.jpg;https://example.com/photo6.jpg	true	true	3	room	4	8	20084	Towels;Baby seat;Laptop friendly workspace	https://example.com/user/2	4	50.938361	6.959974
17551	Современная квартира с балконом	Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-19T15:36:22.260Z	Cologne	https://example.com/preview3.jpg	https://example.com/photo8.jpg;https://example.com/photo9.jpg	true	false	2	house	5	7	25235	Fridge;Towels;Baby seat;Laptop friendly workspace	https://example.com/user/3	2	50.938361	6.959974
51510	Студия в историческом центре	Идеально подходит для отдыха. Уютный дом с большим двором и садом.	2024-09-18T15:36:22.260Z	Hamburg	https://example.com/preview2.jpg	https://example.com/photo3.jpg;https://example.com/photo4.jpg;https://example.com/photo5.jpg;https://example.com/photo6.jpg;https://example.com/photo7.jpg;https://example.com/photo8.jpg;https://example.com/photo9.jpg	true	false	1	house	5	2	71201	Breakfast;Air conditioning;Washer;Fridge;Towels;Baby seat;Laptop friendly workspace	https://example.com/user/1	7	51.225402	6.776314
61587	Комфортная квартира в центре	Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-17T15:36:22.260Z	Hamburg	https://example.com/preview2.jpg	https://example.com/photo9.jpg	false	true	1	room	2	10	50441	Washer;Fridge;Towels;Baby seat;Laptop friendly workspace	https://example.com/user/1	9	50.938361	6.959974
95897	Современная квартира с балконом	Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-18T15:36:22.261Z	Dusseldorf	https://example.com/preview2.jpg	https://example.com/photo7.jpg;https://example.com/photo8.jpg;https://example.com/photo9.jpg	false	false	2	house	6	7	64929	Towels;Baby seat;Laptop friendly workspace	https://example.com/user/1	4	50.938361	6.959974
45586	Комфортная квартира в центре	Просторная и светлая квартира с современным ремонтом. Идеально подходит для отдыха. Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-16T15:36:22.261Z	Paris	https://example.com/preview.jpg	https://example.com/photo3.jpg;https://example.com/photo4.jpg;https://example.com/photo5.jpg	true	true	3	room	7	3	58337	Air conditioning;Washer;Fridge;Towels;Baby seat;Laptop friendly workspace	https://example.com/user/1	1	48.85987	2.353465
3734	Комфортная квартира в центре	Отличное место для семейного отдыха.	2024-09-16T15:36:22.261Z	Brussels	https://example.com/preview.jpg	https://example.com/photo6.jpg;https://example.com/photo7.jpg;https://example.com/photo8.jpg;https://example.com/photo9.jpg	false	false	2	hotel	5	9	31174	Air conditioning;Washer;Fridge;Towels;Baby seat;Laptop friendly workspace	https://example.com/user/2	1	48.85987	2.353465
65568	Студия в историческом центре	Просторная и светлая квартира с современным ремонтом. Идеально подходит для отдыха.	2024-09-16T15:36:22.261Z	Dusseldorf	https://example.com/preview3.jpg	https://example.com/photo6.jpg;https://example.com/photo7.jpg;https://example.com/photo8.jpg;https://example.com/photo9.jpg	false	true	2	room	7	6	14830	Towels;Baby seat;Laptop friendly workspace	https://example.com/user/2	9	48.85661	2.351499
92828	Современная квартира с балконом	Идеально подходит для отдыха. Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-19T15:36:22.261Z	Amsterdam	https://example.com/preview3.jpg	https://example.com/photo4.jpg;https://example.com/photo5.jpg;https://example.com/photo6.jpg	false	true	4	apartment	1	3	61726	Towels;Baby seat;Laptop friendly workspace	https://example.com/user/2	10	50.938361	6.959974
8184	Современная квартира с балконом	Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-15T15:36:22.262Z	Amsterdam	https://example.com/preview2.jpg	https://example.com/photo3.jpg;https://example.com/photo4.jpg;https://example.com/photo5.jpg;https://example.com/photo6.jpg;https://example.com/photo7.jpg;https://example.com/photo8.jpg;https://example.com/photo9.jpg	false	false	3	room	3	2	15602	Washer;Fridge;Towels;Baby seat	https://example.com/user/3	3	48.85987	2.353465
52664	Студия в историческом центре	Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-14T15:36:22.262Z	Amsterdam	https://example.com/preview2.jpg	https://example.com/photo7.jpg;https://example.com/photo8.jpg;https://example.com/photo9.jpg	true	false	3	room	6	8	29886	Laptop friendly workspace	https://example.com/user/2	6	50.938361	6.959974
53177	Современная квартира с балконом	Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-15T15:36:22.262Z	Hamburg	https://example.com/preview3.jpg	https://example.com/photo2.jpg;https://example.com/photo3.jpg;https://example.com/photo4.jpg;https://example.com/photo5.jpg;https://example.com/photo6.jpg;https://example.com/photo7.jpg;https://example.com/photo8.jpg	true	true	5	room	5	9	53312	Washer;Fridge;Towels	https://example.com/user/1	9	48.85661	2.351499
31088	Современная квартира с балконом	Просторная и светлая квартира с современным ремонтом. Идеально подходит для отдыха.	2024-09-13T15:36:22.263Z	Amsterdam	https://example.com/preview.jpg	https://example.com/photo4.jpg;https://example.com/photo5.jpg;https://example.com/photo6.jpg;https://example.com/photo7.jpg;https://example.com/photo8.jpg;https://example.com/photo9.jpg	true	false	3	hotel	5	5	41586	Baby seat;Laptop friendly workspace	https://example.com/user/2	9	48.85987	2.353465
20738	Современная квартира с балконом	Уютный дом с большим двором и садом. Отличное место для семейного отдыха.	2024-09-14T15:36:22.263Z	Hamburg	https://example.com/preview.jpg	https://example.com/photo4.jpg;https://example.com/photo5.jpg;https://example.com/photo6.jpg;https://example.com/photo7.jpg;https://example.com/photo8.jpg;https://example.com/photo9.jpg	true	false	2	apartment	3	4	35919	Baby seat;Laptop friendly workspace	https://example.com/user/2	9	48.85987	2.353465
